id,abbrevtype,accountbasednumber,actualshipdate,altsalestotal,amountunbilled,applypickdecomposition,approvalstatus,balsegstatus,billingaddress,billingstatus,closedate,completeddatetime,createdby,createddate,createddatetime,cseg_customendcusto,cseg_customrecharge,cseg_customregion,currency,custbody_10184_customer_entity_bank,custbody_11187_pref_entity_bank,custbody_11724_bank_fee,custbody_11724_pay_bank_fees,custbody_15529_emp_entity_bank,custbody_15529_vendor_entity_bank,custbody_15699_exclude_from_ep_process,custbody_15889_cust_refund_entity_bank,custbody_2663_reference_num,custbody_4110_customregnum,custbody_9997_autocash_assertion_field,custbody_9997_is_for_ep_dd,custbody_9997_is_for_ep_eft,custbody_9997_pfa_record,custbody_actualduedate,custbody_adjustment_journal,custbody_cash_register,custbody_clientapprovalstatus,custbody_clientnominalaccount,custbody_clientnominaldescription,custbody_collectionnote,custbody_collector,custbody_counterparty_vat,custbody_country_of_origin,custbody_createdby,custbody_customerrefundclientapprover,custbody_date_lsa,custbody_date_of_taxable_supply,custbody_datescanned,custbody_delivery_terms,custbody_eex_country,custbody_entitybankaccname,custbody_entitybankaccno,custbody_entitybanksortcode,custbody_entitybic,custbody_entityiban,custbody_fam_jrn_is_reversal,custbody_fam_jrn_reversal_date,custbody_fam_jrn_reversal_no,custbody_fam_lp_asset,custbody_fam_lp_assetdesc,custbody_fam_lp_assetprop,custbody_fam_lp_company,custbody_fam_lp_contract,custbody_fam_lp_contractnum,custbody_fam_lp_financelease,custbody_fam_lp_gainonmod,custbody_fam_lp_intexpense,custbody_fam_lp_leaseliability,custbody_fam_lp_rightofuse,custbody_fam_lp_startdate,custbody_fam_lp_totalinterest,custbody_fam_lp_totalleaseliab,custbody_fam_lp_totalleasepayment,custbody_fam_lp_totalnpv,custbody_fam_lp_totalprincipal,custbody_fam_specdeprjrn_shortage,custbody_fam_specdeprjrn_specialdepr,custbody_fhlapproavalstatus,custbody_glm_cs_permission,custbody_glm_csv_reference,custbody_glm_reference,custbody_includeinnextpaymentbatch,custbody_initiatorrole,custbody_itr_doc_number,custbody_itr_nexus,custbody_journaltype,custbody_link_lsa,custbody_link_name_lsa,custbody_matchignexception,custbody_mode_of_transport,custbody_nextapproverrole,custbody_nexus_notc,custbody_nondeductible_processed,custbody_nondeductible_ref_genjrnl,custbody_nondeductible_ref_tran,custbody_notc,custbody_pollenrsmref,custbody_quotereference,custbody_recordchanged,custbody_refno_originvoice,custbody_regime_code,custbody_regime_code_of_supply,custbody_rejectionreason,custbody_report_timestamp,custbody_salesordernumber,custbody_sas_journal_total,custbody_scannedby,custbody_sequencenumber,custbody_svb_aba_validations_passed,custbody_svb_allocation_journal,custbody_svb_bill_amount_based,custbody_svb_distribute_taxes,custbody_svb_error_logs,custbody_svb_run_aba_server_side,custbody_svb_sched_in_process,custbody_svb_schedule_is_intercompany,custbody_svb_vb_to_bell_dist_sched,custbody_svb_vend_bill_link,custbody_transaction_region,custbody_updateinitiator,custbody_voidingjournal,customform,customtype,daysopen,daysoverduesearch,discountdate,duedate,email,employee,enddate,entity,entitystatus,exchangerate,expectedclosedate,externalid,fax,firmed,fob,foreignamountpaid,foreignamountpaidnopost,foreignamountunpaid,foreignpaymentamountunused,foreignpaymentamountused,foreignpaymentamountusednopost,foreigntotal,fulfillmenttype,fxaltsalestotal,fxnetaltsalestotal,includeinforecast,incoterm,isfinchrg,isreversal,journaltype,lastmodifiedby,lastmodifieddate,linkedtrackingnumberlist,memdoc,memo,memorized,message,needsbill,netaltsalestotal,nextapprover,nextbilldate,nexus,number,ordpicked,ordreceived,otherrefnum,parentexpensealloc,partner,paymenthold,paymentmethod,paymentoption,posting,postingperiod,prevdate,printedpickingticket,probability,recordtype,releaseddatetime,reversal,reversaldate,reversaldefer,revision,shipcarrier,shipcomplete,shipdate,shipmethod,shippingaddress,source,sourcetransaction,startdate,status,terms,title,tobeemailed,tobefaxed,tobeprinted,tosubsidiary,trackingnumberlist,trandate,trandisplayname,tranid,transactionnumber,type,typebaseddocumentnumber,userevenuearrangement,visibletocustomer,void,voided,website,_fivetran_deleted,_fivetran_synced,openingbalancetransaction
44846,PMT,null,null,null,null,null,null,5,null,F,2022-12-25 00:00:00,null,6,2023-01-09 09:42:54,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,F,F,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70,-1,2,null,null,null,null,null,null,684,null,1,null,INCPAYPAY122022-008,null,null,null,null,null,null,0,10185,0,10185,null,null,null,F,null,F,F,null,6,2023-01-09 09:42:54,null,null,null,F,null,F,null,null,null,1,2321,F,null,null,null,null,F,null,null,T,134,2022-12-23 00:00:00,F,null,customerpayment,null,null,null,null,null,null,null,null,null,null,CSV,null,null,C,null,null,F,F,F,null,null,2022-12-23 00:00:00,Payment #2321,2321,CUSTPYMT2321,CustPymt,2321,F,T,F,F,null,FALSE,2025-09-30 13:02:17,null
39832,INV,null,null,null,null,null,null,5,null,F,2022-09-26 00:00:00,null,6,2022-10-07 08:53:02,null,null,null,null,1,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,07/10/2022 01:53:02,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,112,-1,0,0,null,2022-09-29 00:00:00,null,null,null,820,null,1,null,245363,null,null,null,8190,null,0,null,null,null,8190,null,null,null,F,null,F,F,null,6,2022-10-07 09:10:13,null,null,Rent 29/09/22 to 24/12/22,F,null,F,null,null,null,1,245363,F,null,null,null,null,F,null,null,T,130,2022-09-29 00:00:00,F,null,invoice,null,null,null,null,null,null,F,2022-10-07 00:00:00,null,6964,CSV,null,null,B,2,null,F,F,F,null,null,2022-09-29 00:00:00,Invoice #245363,245363,CUSTINVC2444,CustInvc,245363,F,T,F,F,null,FALSE,2025-09-30 13:02:13,null
50047,RFND,675,null,null,null,null,null,5,null,F,2022-01-27 00:00:00,null,6,2023-04-12 14:50:32,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,F,F,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,108,-1,null,null,null,null,null,null,null,644,null,1,null,null,null,null,null,null,null,null,null,null,null,-0.01,null,null,null,F,null,F,F,null,6,2023-04-12 14:50:32,null,null,null,F,null,F,null,null,null,1,675,F,null,null,null,null,F,7,null,T,190,2022-01-28 00:00:00,F,null,customerrefund,null,null,null,null,null,null,null,null,null,null,null,null,null,Y,null,null,F,F,F,null,null,2022-01-28 00:00:00,Customer Refund #675,675,CUSTRFND177,CustRfnd,null,F,T,F,F,null,FALSE,2025-09-30 13:02:17,null
37098,INV,null,null,null,null,null,null,5,null,F,2022-07-08 00:00:00,null,6,2022-08-23 09:29:58,null,null,null,null,1,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,23/08/2022 02:29:58,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,112,-1,14,14,null,2022-06-24 00:00:00,null,null,null,658,null,1,null,224913,null,null,null,63063,null,0,null,null,null,63063,null,null,null,F,null,F,F,null,6,2022-08-23 09:43:10,null,null,Rent 24/06/22 to 28/09/22,F,null,F,null,null,null,1,224913,F,null,null,null,null,F,null,null,T,128,2022-06-24 00:00:00,F,null,invoice,null,null,null,null,null,null,F,2022-08-23 00:00:00,null,6161,CSV,null,null,B,2,null,F,F,F,null,null,2022-06-24 00:00:00,Invoice #224913,224913,CUSTINVC2263,CustInvc,224913,F,T,F,F,null,FALSE,2025-09-30 13:02:13,null
85182,DEP,null,null,null,null,null,null,5,null,F,2024-12-04 00:00:00,null,7,2025-01-07 15:05:51,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,109,-1,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,-3044.65,null,null,null,F,null,F,F,null,2021,2025-01-07 15:06:13,null,null,Tarini Malik - invoice number 01,F,null,F,null,null,null,1,55,F,null,null,null,null,F,null,null,T,258,2024-12-17 00:00:00,F,null,deposit,null,null,null,null,null,null,null,null,null,null,null,null,null,Y,null,null,F,F,F,null,null,2024-12-17 00:00:00,Bank Entry #55,55,DEPOSIT55,Deposit,55,F,T,F,F,null,FALSE,2025-09-30 13:02:17,null
30998,CREDMEM,null,null,null,null,null,null,5,null,F,2022-02-28 00:00:00,null,6,2022-04-11 09:55:22,null,null,null,null,1,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,null,null,null,null,null,null,F,null,null,null,null,11/04/2022 02:55:22,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,103,-1,0,null,null,null,null,null,null,1640,null,1,null,null,null,null,null,null,null,null,0,356.16,0,-356.16,null,null,null,F,null,F,F,null,6,2022-04-20 10:02:45,null,null,null,F,null,F,null,null,null,1,209168,F,null,null,null,null,F,null,null,T,122,2022-02-28 00:00:00,F,null,creditmemo,null,null,null,null,null,FedEx/USPS/More,F,null,null,4744,CSV,null,null,B,null,null,F,F,F,null,null,2022-02-28 00:00:00,Credit Memo #209168,209168,CUSTCRED394,CustCred,209168,F,T,F,F,null,FALSE,2025-09-30 13:02:17,null
88275,BILLPMT,1511,null,null,null,null,null,5,null,F,2024-09-06 00:00:00,null,2251,2025-04-07 09:47:02,null,null,null,null,1,null,null,null,F,null,null,null,null,null,null,null,null,F,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,113,-1,0,null,null,null,null,null,null,532,null,1,null,VENBILLPAY042025-144,null,null,null,null,null,null,0,409.18,0,-409.18,null,null,null,F,null,F,F,null,2251,2025-04-07 09:47:02,null,null,null,F,null,F,null,null,null,1,1511,F,null,null,null,null,F,null,null,T,263,2025-03-21 00:00:00,F,null,vendorpayment,null,null,null,null,null,null,null,null,null,null,CSV,null,null,Y,null,null,F,F,F,null,null,2025-03-21 00:00:00,Bill Payment #1511,1511,VENDPYMT7969,VendPymt,null,F,T,F,F,null,FALSE,2025-09-30 13:02:17,null
31185,PMT,null,null,null,null,null,null,5,null,F,2022-03-25 00:00:00,null,6,2022-04-11 10:09:10,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,F,F,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70,-1,0,null,null,null,null,null,null,925,null,1,null,INCPAYPAY032022-186,null,null,null,null,null,null,0,977583.43,0,977583.43,null,null,null,F,null,F,F,null,6,2022-04-11 10:09:10,null,null,null,F,null,F,null,null,null,1,1534,F,null,null,null,null,F,null,null,T,122,2022-03-25 00:00:00,F,null,customerpayment,null,null,null,null,null,null,null,null,null,null,CSV,null,null,C,null,null,F,F,F,null,null,2022-03-25 00:00:00,Payment #1534,1534,CUSTPYMT1534,CustPymt,1534,F,T,F,F,null,FALSE,2025-09-30 13:02:15,null
49111,INV,null,null,null,null,null,null,5,null,F,2023-03-09 00:00:00,null,6,2023-04-12 14:02:31,null,null,null,null,1,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,12/04/2023 07:02:31,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,112,-1,0,0,null,2023-03-25 00:00:00,null,null,null,629,null,1,null,283090,null,null,null,19800,null,0,null,null,null,19800,null,null,null,F,null,F,F,null,6,2023-04-12 14:45:01,null,null,Rent Secured 25/03/23 to 23/06/23,F,null,F,null,null,null,1,283090,F,null,null,null,null,F,null,null,T,190,2023-03-25 00:00:00,F,null,invoice,null,null,null,null,null,null,F,2023-04-12 00:00:00,null,9471,CSV,null,null,B,2,null,F,F,F,null,null,2023-03-25 00:00:00,Invoice #283090,283090,CUSTINVC3059,CustInvc,283090,F,T,F,F,null,FALSE,2025-09-30 13:02:13,null
24235,GENJRNL,null,null,null,null,null,null,5,null,F,null,null,1315,2022-01-23 14:55:28,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,F,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,23/01/2022 06:55:28,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,102,-1,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,F,F,JOURNAL,6,2022-01-24 12:55:57,null,null,Insurance HY21,F,null,F,null,null,null,1,0,F,null,null,null,null,F,null,null,T,111,2021-07-27 00:00:00,F,null,journalentry,null,null,null,null,null,null,null,null,null,null,CSV,null,null,B,null,null,F,F,F,null,null,2021-07-27 00:00:00,Journal #Insurance HY21-98,Insurance HY21-98,JOURNAL876,Journal,Insurance HY21-98,F,T,F,F,null,FALSE,2025-09-30 13:02:15,null
71454,BILL,null,null,null,null,null,2,5,null,F,2024-04-30 00:00:00,null,7,2024-05-21 15:34:01,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2024-04-01 00:00:00,null,F,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,F,null,null,null,4769,null,F,null,null,null,null,21/05/2024 08:34:00,null,null,null,null,F,null,F,F,null,F,F,null,null,null,null,null,null,106,-1,29,29,null,2024-04-01 00:00:00,null,null,null,1803,null,1,null,9020037376,null,null,null,1200,0,0,null,null,null,-1200,null,null,null,F,null,F,F,null,7,2024-05-24 09:07:59,null,null,[31/12/2024] Old Burlington Street (25-28) - Car Parking Licence to G International Limited.,F,null,F,null,null,null,1,9020037376,F,null,null,null,null,F,null,null,T,248,2024-04-01 00:00:00,F,null,vendorbill,null,null,null,null,null,null,null,null,null,null,CSV,null,null,B,null,null,F,F,F,null,null,2024-04-01 00:00:00,Bill #9020037376,9020037376,VENDBILL6204,VendBill,null,F,T,F,F,null,FALSE,2025-09-30 13:02:13,null
55041,BILL,null,null,null,null,null,2,5,null,F,2023-07-31 00:00:00,null,7,2023-08-23 07:57:22,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2023-07-01 00:00:00,null,F,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,2,F,null,null,null,4442,null,T,null,null,null,null,23/08/2023 00:57:21,null,null,null,null,F,null,F,F,null,F,F,null,null,null,null,null,null,106,-1,30,30,null,2023-07-01 00:00:00,null,null,null,1913,null,1,null,null,null,null,null,500,0,0,null,null,null,-500,null,null,null,F,null,F,F,null,1724,2023-10-13 13:35:35,null,null,Work on Banner Commission,F,null,F,null,null,null,1,null,F,null,null,null,null,F,null,null,T,196,2023-07-01 00:00:00,F,null,vendorbill,null,null,null,null,null,null,null,null,null,null,CSV,null,null,B,null,null,F,F,F,null,null,2023-07-01 00:00:00,Bill 1/7/2023,null,VENDBILL5588,VendBill,null,F,T,F,F,null,FALSE,2025-09-30 13:02:13,null
27500,INV,null,null,null,null,null,null,5,null,F,2022-01-27 00:00:00,null,6,2022-03-22 08:55:11,null,null,null,null,1,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,null,null,null,null,null,null,T,null,null,null,null,22/03/2022 01:55:11,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,112,-1,575,575,null,2020-07-01 00:00:00,null,null,null,644,null,1,null,65725,null,null,null,3350,null,0,null,null,null,3350,null,null,null,F,null,F,F,null,6,2022-04-20 08:20:31,null,null,Rent 01/07/20 to 31/07/20,F,null,F,null,null,null,1,65725,F,null,null,null,null,F,null,null,T,120,2020-07-01 00:00:00,F,null,invoice,null,null,null,null,null,FedEx/USPS/More,F,2022-03-22 00:00:00,null,3656,CSV,null,null,B,2,null,F,F,F,null,null,2020-07-01 00:00:00,Invoice #65725,65725,CUSTINVC1814,CustInvc,65725,F,T,F,F,null,FALSE,2025-09-30 13:02:13,null
45426,BILL,null,null,null,null,null,2,5,null,F,2023-01-17 00:00:00,null,6,2023-03-06 09:16:18,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2022-12-23 00:00:00,null,F,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,F,null,null,null,null,06/03/2023 01:16:18,null,null,null,null,F,null,F,F,null,F,F,null,null,null,null,null,null,106,-1,55,25,null,2022-12-23 00:00:00,null,null,null,535,null,1,null,340932646,null,null,null,278.81,0,0,null,null,null,-278.81,null,null,null,F,null,F,F,null,6,2023-03-06 10:45:42,null,null,null,F,null,F,null,null,null,1,340932646,F,null,null,null,null,F,null,null,T,188,2022-11-23 00:00:00,F,null,vendorbill,null,null,null,null,null,null,null,null,null,null,CSV,null,null,B,2,null,F,F,F,null,null,2022-11-23 00:00:00,Bill #340932646,340932646,VENDBILL5074,VendBill,null,F,T,F,F,null,FALSE,2025-09-30 13:02:13,null
24338,GENJRNL,null,null,null,null,null,null,5,null,F,null,null,1315,2022-01-23 14:56:16,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,F,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,23/01/2022 06:56:16,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,102,-1,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,F,F,JOURNAL,6,2022-01-24 12:57:06,null,null,Client Recoverable HY21,F,null,F,null,null,null,1,0,F,null,null,null,null,F,null,null,T,113,2021-09-29 00:00:00,F,null,journalentry,null,null,null,null,null,null,null,null,null,null,CSV,null,null,B,null,null,F,F,F,null,null,2021-09-29 00:00:00,Journal #IncomeHY21-201,IncomeHY21-201,JOURNAL979,Journal,IncomeHY21-201,F,T,F,F,null,FALSE,2025-09-30 13:02:15,null
24525,GENJRNL,null,null,null,null,null,null,5,null,F,null,null,1315,2022-01-23 15:04:12,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,F,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,23/01/2022 07:04:12,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,102,-1,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,F,F,JOURNAL,6,2022-01-24 12:48:35,null,null,Client Recoverable HY21,F,null,F,null,null,null,1,0,F,null,null,null,null,F,null,null,T,111,2021-07-01 00:00:00,F,null,journalentry,null,null,null,null,null,null,null,null,null,null,CSV,null,null,B,null,null,F,F,F,null,null,2021-07-01 00:00:00,Journal #IncomeHY21-8,IncomeHY21-8,JOURNAL1166,Journal,IncomeHY21-8,F,T,F,F,null,FALSE,2025-09-30 13:02:15,null
52425,BILL,null,null,null,null,null,2,5,null,F,2023-05-09 00:00:00,null,7,2023-06-30 11:13:14,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2022-05-01 00:00:00,null,F,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,2,F,null,null,null,4310,null,F,null,null,null,null,30/06/2023 04:13:13,null,null,null,null,F,null,F,F,null,F,F,null,null,null,null,null,null,106,-1,8,8,null,2023-05-01 00:00:00,null,null,null,1799,null,1,null,23869,null,null,null,108,0,0,null,null,null,-108,null,null,null,F,null,F,F,null,1724,2023-07-18 08:53:54,null,null,[17/04/2023] Hosting: £90 per month plus VAT - Hosting for the following URL: onsavilerow.com,F,null,F,null,null,null,1,23869,F,null,null,null,null,F,null,null,T,193,2022-05-01 00:00:00,F,null,vendorbill,null,null,null,null,null,null,null,null,null,null,CSV,null,null,B,null,null,F,F,F,null,null,2023-05-01 00:00:00,Bill #23869,23869,VENDBILL5336,VendBill,null,F,T,F,F,null,FALSE,2025-09-30 13:02:13,null
71931,PMT,null,null,null,null,null,null,5,null,F,2023-09-22 00:00:00,null,1860,2024-05-23 15:43:49,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,F,F,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70,-1,0,null,null,null,null,null,null,684,null,1,null,INCPAYPAY042024-008,null,null,null,null,null,null,0,18.99,0,18.99,null,null,null,F,null,F,F,null,1860,2024-05-23 15:43:49,null,null,null,F,null,F,null,null,null,1,3817,F,null,null,null,null,F,null,null,T,248,2024-04-11 00:00:00,F,null,customerpayment,null,null,null,null,null,null,null,null,null,null,CSV,null,null,C,null,null,F,F,F,null,null,2024-04-11 00:00:00,Payment #3817,3817,CUSTPYMT3817,CustPymt,3817,F,T,F,F,null,FALSE,2025-09-30 13:02:17,null
69995,PMT,null,null,null,null,null,null,5,null,F,2024-03-25 00:00:00,null,1860,2024-04-10 12:57:06,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,F,F,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70,-1,0,null,null,null,null,null,null,629,null,1,null,INCPAYPAY032024-140,null,null,null,null,null,null,0,19800,0,19800,null,null,null,F,null,F,F,null,1860,2024-04-10 12:57:06,null,null,null,F,null,F,null,null,null,1,3798,F,null,null,null,null,F,null,null,T,246,2024-03-28 00:00:00,F,null,customerpayment,null,null,null,null,null,null,null,null,null,null,CSV,null,null,C,null,null,F,F,F,null,null,2024-03-28 00:00:00,Payment #3798,3798,CUSTPYMT3798,CustPymt,3798,F,T,F,F,null,FALSE,2025-09-30 13:02:17,null
88889,PMT,null,null,null,null,null,null,5,null,F,2025-03-25 00:00:00,null,2251,2025-04-10 10:04:10,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,F,F,null,null,null,null,null,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70,-1,11,null,null,null,null,null,null,738,null,1,null,INCPAYPAY042025-027,null,null,null,null,null,null,0,642845.1,0,642845.1,null,null,null,F,null,F,F,null,2251,2025-04-10 10:04:10,null,null,null,F,null,F,null,null,null,1,4742,F,null,null,null,null,F,null,null,T,263,2025-03-14 00:00:00,F,null,customerpayment,null,null,null,null,null,null,null,null,null,null,CSV,null,null,C,null,null,F,F,F,null,null,2025-03-14 00:00:00,Payment #4742,4742,CUSTPYMT4742,CustPymt,4742,F,T,F,F,null,FALSE,2025-09-30 13:02:17,null
31986,GENJRNL,null,null,null,null,null,null,5,null,F,null,null,814,2022-04-13 13:37:57,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,F,F,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,null,null,null,null,null,null,null,null,null,null,null,null,T,null,null,null,null,13/4/2022 6:37:3,null,7648.55,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,102,-1,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,F,null,F,F,JOURNAL,814,2023-02-02 11:06:44,null,null,DISTRIBUTION0322,F,null,F,null,null,null,1,341,F,null,null,null,null,F,null,null,T,122,2022-03-31 00:00:00,F,null,journalentry,null,45393,2022-12-31 00:00:00,F,null,null,null,null,null,null,null,null,null,B,null,null,F,F,T,null,null,2022-03-31 00:00:00,Journal #341,341,JOURNAL2140,Journal,341,F,T,F,F,null,FALSE,2025-09-30 13:02:15,null
